project_code,project_name,agency,ministry,sector,state,app_date,start_date,target_doc,revised_doc,orig_cost,rev_cost,expenditure,progress,report_month,report_date,delay_months,cost_overrun_pct,cost_growth,financial_progress_pct,progress_gap,time_elapsed_months,planned_duration_months,time_utilization_pct,progress_velocity,expenditure_velocity,delay_slippage,risk_level,history_json,is_anomaly,anomaly_score
617224,Gorakhpur-Valmikinagar Doubling project,NER,Ministry of Railways,Railways,"Multi-States (Bihar, Uttar Pradesh)",08/2023,03/2024,12/2027,-,1120.0,1120.0,442.7,32.0,July,2026-07-01,0,0.0,0.0,39.52678571428571,7.526785714285708,28.0,45.0,62.22222222222222,1.87,13.63,0,LOW,"[{""month"": ""April 2026"", ""progress"": 26.4, ""expenditure"": 401.82}, {""month"": ""May 2026"", ""progress"": 26.5, ""expenditure"": 414.21}, {""month"": ""June 2026"", ""progress"": 32.0, ""expenditure"": 442.7}, {""month"": ""July 2026"", ""progress"": 32.0, ""expenditure"": 442.7}]",0,0.1696
617333,Construction of surface traingle between Bhadaura and new crossing station Karma Dildarnagar-Taraghat line  11.1 km PB72/NR/2022-23,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Bihar, Uttar Pradesh)",10/2022,06/2024,02/2027,-,199.96,199.96,64.04,0.0,July,2026-07-01,0,0.0,0.0,32.02640528105621,32.02640528105621,25.0,32.0,78.125,-0.17,19.62,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 0.5, ""expenditure"": 5.19}, {""month"": ""May 2026"", ""progress"": 0.6, ""expenditure"": 7.67}, {""month"": ""June 2026"", ""progress"": 0.6, ""expenditure"": 7.67}, {""month"": ""July 2026"", ""progress"": 0.0, ""expenditure"": 64.04}]",0,0.1346
705562,Chhapra-Ballia - Patch doubling 65 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Bihar, Uttar Pradesh)",03/2013,12/2015,02/2025,05/2026,963.0,1010.84,1000.05,95.0,July,2026-07-01,15,4.967808930425756,47.84000000000003,98.9325709311068,3.9325709311067953,127.0,110.0,115.45454545454544,-0.3,27.65,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 95.9, ""expenditure"": 917.1}, {""month"": ""May 2026"", ""progress"": 96.0, ""expenditure"": 918.18}, {""month"": ""June 2026"", ""progress"": 96.0, ""expenditure"": 918.18}, {""month"": ""July 2026"", ""progress"": 95.0, ""expenditure"": 1000.05}]",0,0.1655
617245,Katihar-Kumedpur & Katihar-Mukuria 64.5 km Umbrella work PB57/2019-20/NR,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Bihar, West Bengal)",08/2022,10/2023,08/2027,02/2027,942.64,1961.0,952.95,65.0,July,2026-07-01,-6,108.03275905966224,1018.36,48.59510453850076,-16.404895461499237,33.0,46.0,71.73913043478261,0.0,113.92,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 65.0, ""expenditure"": 611.19}, {""month"": ""May 2026"", ""progress"": 66.0, ""expenditure"": 656.16}, {""month"": ""June 2026"", ""progress"": 66.0, ""expenditure"": 656.16}, {""month"": ""July 2026"", ""progress"": 65.0, ""expenditure"": 952.95}]",0,0.0626
705617,Rajnandgaon-Nagpur - 3rd line 228 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Maharashtra)",09/2016,12/2016,12/2024,06/2026,3545.0,3544.92,3143.54,95.0,July,2026-07-01,18,0.0,0.0,88.67731852905003,-6.3226814709499735,115.0,96.0,119.79166666666669,-0.33,-165.35,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 96.0, ""expenditure"": 3639.58}, {""month"": ""May 2026"", ""progress"": 96.0, ""expenditure"": 3655.47}, {""month"": ""June 2026"", ""progress"": 96.0, ""expenditure"": 3678.97}, {""month"": ""July 2026"", ""progress"": 95.0, ""expenditure"": 3143.54}]",0,0.1026
709815,4th line - Bhatapara-Hathband 8.8 km PB72/NR/2022-23,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Maharashtra)",09/2022,03/2023,01/2027,12/2027,177.03,177.03,21.08,3.0,July,2026-07-01,11,0.0,0.0,11.907586284810485,8.907586284810483,40.0,46.0,86.95652173913044,-4.33,5.43,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 16.0, ""expenditure"": 4.8}, {""month"": ""May 2026"", ""progress"": 18.0, ""expenditure"": 12.3}, {""month"": ""June 2026"", ""progress"": 18.0, ""expenditure"": 12.3}, {""month"": ""July 2026"", ""progress"": 3.0, ""expenditure"": 21.08}]",0,0.1106
709816,4th line - Bhilai-Bhilai nagar 8.8 km PB72/NR/2022-23,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Maharashtra)",09/2022,03/2023,02/2027,02/2027,177.34,177.34,35.21,3.0,July,2026-07-01,0,0.0,0.0,19.854516747490692,16.854516747490695,40.0,47.0,85.1063829787234,-1.33,11.1,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 7.0, ""expenditure"": 1.91}, {""month"": ""May 2026"", ""progress"": 9.0, ""expenditure"": 3.42}, {""month"": ""June 2026"", ""progress"": 11.0, ""expenditure"": 32.49}, {""month"": ""July 2026"", ""progress"": 3.0, ""expenditure"": 35.21}]",0,0.133
709817,4th line - Dadhapara-Belha 9.2 km PB72/NR/2022-23,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Maharashtra)",09/2022,03/2023,11/2026,11/2026,169.06,169.06,65.43,10.0,July,2026-07-01,0,0.0,0.0,38.70223589258252,28.70223589258252,40.0,44.0,90.9090909090909,-18.33,14.3,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 65.0, ""expenditure"": 22.52}, {""month"": ""May 2026"", ""progress"": 66.0, ""expenditure"": 22.79}, {""month"": ""June 2026"", ""progress"": 66.0, ""expenditure"": 22.79}, {""month"": ""July 2026"", ""progress"": 10.0, ""expenditure"": 65.43}]",1,-0.0098
705511,Jagdalpur-Koraput 110.22 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Odisha)",12/2015,10/2021,03/2024,12/2026,1547.0,1547.38,1382.17,90.0,July,2026-07-01,33,0.0245636716225022,0.3800000000001091,89.32324315940492,-0.6767568405950755,57.0,29.0,196.55172413793105,-1.49,0.83,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 94.46, ""expenditure"": 1379.69}, {""month"": ""May 2026"", ""progress"": 94.94, ""expenditure"": 1387.24}, {""month"": ""June 2026"", ""progress"": 92.55, ""expenditure"": 1403.9}, {""month"": ""July 2026"", ""progress"": 90.0, ""expenditure"": 1382.17}]",0,0.1484
705616,Jharsuguda - Bilaspur - 4th line 206 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Chhattisgarh, Odisha)",09/2016,03/2016,10/2024,03/2026,2140.0,2978.55,2540.98,88.0,July,2026-07-01,17,39.184579439252346,838.5500000000002,85.30929479108961,-2.690705208910387,124.0,103.0,120.3883495145631,-3.0,93.5,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 97.0, ""expenditure"": 2260.48}, {""month"": ""May 2026"", ""progress"": 97.0, ""expenditure"": 2282.17}, {""month"": ""June 2026"", ""progress"": 97.0, ""expenditure"": 2302.69}, {""month"": ""July 2026"", ""progress"": 88.0, ""expenditure"": 2540.98}]",0,0.0687
705728,Mumbai-Ahmedabad High Speed Rail Project- 508 km,National High Speed Rail Corporation [NHSRC],Ministry of Railways,Railways,"Multi-States (Dadra & Nagar Haveli and Daman & Diu, Gujarat, Maharashtra)",03/2015,09/2017,08/2027,12/2029,108000.0,108000.0,90966.89,62.16,July,2026-07-01,28,0.0,0.0,84.22860185185185,22.06860185185185,106.0,119.0,89.07563025210085,0.77,155.0,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 59.86, ""expenditure"": 90501.89}, {""month"": ""May 2026"", ""progress"": 60.87, ""expenditure"": 90966.89}, {""month"": ""June 2026"", ""progress"": 60.87, ""expenditure"": 90966.89}, {""month"": ""July 2026"", ""progress"": 62.16, ""expenditure"": 90966.89}]",0,0.1207
705793,Raising of speed to 160 kmph/200 kmph on existing New Delhi-Mumbai route incl. Vadodara-Ahmedabad,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Delhi, Gujarat, Madhya Pradesh, Maharashtra, Rajasthan)",09/2019,09/2019,03/2024,03/2026,6806.44,8095.12,9480.86,66.32,July,2026-07-01,24,18.933245573309986,1288.6800000000003,117.1182144304223,50.79821443042231,82.0,54.0,151.85185185185185,0.0,0.0,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 66.32, ""expenditure"": 9480.86}, {""month"": ""May 2026"", ""progress"": 66.32, ""expenditure"": 9480.86}, {""month"": ""June 2026"", ""progress"": 66.32, ""expenditure"": 9480.86}, {""month"": ""July 2026"", ""progress"": 66.32, ""expenditure"": 9480.86}]",0,0.0836
705237,Western Dedicated Freight Corridor,DFCCIL,Ministry of Railways,Railways,"Multi-States (Gujarat, Haryana, Maharashtra, Rajasthan, Uttar Pradesh)",02/2008,01/2012,03/2022,12/2025,51101.0,124005.0,124623.0,96.0,July,2026-07-01,45,142.6664840218391,72904.0,100.4983670013306,4.4983670013305925,174.0,122.0,142.62295081967213,0.0,0.0,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 96.0, ""expenditure"": 124623.0}, {""month"": ""May 2026"", ""progress"": 96.0, ""expenditure"": 124623.0}, {""month"": ""June 2026"", ""progress"": 96.0, ""expenditure"": 124623.0}, {""month"": ""July 2026"", ""progress"": 96.0, ""expenditure"": 124623.0}]",0,0.0675
705453,"Dahod-Indore via Sardarpur, Jhabua & Dhar 200.97 km incl. material modification for change in alignment via Amjhera 4.82 km",CAOCWR WR mor,Ministry of Railways,Railways,"Multi-States (Gujarat, Madhya Pradesh)",06/2012,12/2008,02/2027,02/2027,456.07,9217.23,4509.3,57.0,July,2026-07-01,0,1921.0121253316377,8761.16,48.922507087270255,-8.077492912729745,211.0,218.0,96.78899082568807,0.67,117.18,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 55.0, ""expenditure"": 4157.76}, {""month"": ""May 2026"", ""progress"": 55.0, ""expenditure"": 4166.4}, {""month"": ""June 2026"", ""progress"": 55.0, ""expenditure"": 4166.4}, {""month"": ""July 2026"", ""progress"": 57.0, ""expenditure"": 4509.3}]",1,-0.1447
705454,Chhota Udepur-Dhar 157 km,CAOCWR WR mor,Ministry of Railways,Railways,"Multi-States (Gujarat, Madhya Pradesh)",02/2007,08/2008,12/2025,12/2025,1794.0,1993.65,1855.01,58.0,July,2026-07-01,0,11.128762541806026,199.6500000000001,93.04592079853536,35.04592079853535,215.0,208.0,103.36538461538464,-7.43,11.79,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 80.3, ""expenditure"": 1819.63}, {""month"": ""May 2026"", ""progress"": 80.5, ""expenditure"": 1826.68}, {""month"": ""June 2026"", ""progress"": 80.5, ""expenditure"": 1828.91}, {""month"": ""July 2026"", ""progress"": 58.0, ""expenditure"": 1855.01}]",0,0.0413
400022,Taranga Hill-Abu Road via Ambaji 116.65 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Gujarat, Rajasthan)",07/2022,05/2023,07/2030,07/2030,2798.0,3198.16,1953.58,48.0,July,2026-07-01,0,14.30164403145103,400.1599999999999,61.08449858668734,13.08449858668734,38.0,86.0,44.18604651162791,3.67,-161.91,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 37.0, ""expenditure"": 2439.32}, {""month"": ""May 2026"", ""progress"": 37.0, ""expenditure"": 2569.32}, {""month"": ""June 2026"", ""progress"": 45.0, ""expenditure"": 2616.51}, {""month"": ""July 2026"", ""progress"": 48.0, ""expenditure"": 1953.58}]",0,0.0667
616842,LUNI- SAMDARI- BHILDI DOUBLING,North Western Railway [NWR],Ministry of Railways,Railways,"Multi-States (Gujarat, Rajasthan)",02/2024,02/2024,07/2027,-,3085.59,3085.59,962.77,36.0,July,2026-07-01,0,0.0,0.0,31.202136382345024,-4.797863617654976,29.0,41.0,70.73170731707317,2.0,61.35,0,LOW,"[{""month"": ""April 2026"", ""progress"": 30.0, ""expenditure"": 778.73}, {""month"": ""May 2026"", ""progress"": 36.0, ""expenditure"": 835.93}, {""month"": ""June 2026"", ""progress"": 36.0, ""expenditure"": 962.77}, {""month"": ""July 2026"", ""progress"": 36.0, ""expenditure"": 962.77}]",0,0.1665
705424,Chandigarh-Baddi 33.23 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Haryana, Himachal Pradesh)",02/2018,07/2022,12/2026,12/2026,1540.0,1942.17,1101.73,47.0,July,2026-07-01,0,26.114935064935068,402.1700000000001,56.7267540946467,9.7267540946467,48.0,53.0,90.56603773584906,1.33,170.54,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 43.0, ""expenditure"": 590.11}, {""month"": ""May 2026"", ""progress"": 44.0, ""expenditure"": 606.07}, {""month"": ""June 2026"", ""progress"": 44.0, ""expenditure"": 606.07}, {""month"": ""July 2026"", ""progress"": 47.0, ""expenditure"": 1101.73}]",0,0.1094
705410,Nangal Dam-Talwara 83.74 km - New broad gauge line & taking over siding Mukerian- Talwara 29.16 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Himachal Pradesh, Punjab)",03/1983,04/1983,12/2025,12/2027,2018.0,4076.15,2934.27,84.0,July,2026-07-01,24,101.98959365708622,2058.15,71.9863106117292,-12.013689388270803,519.0,512.0,101.3671875,0.0,183.33,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 84.0, ""expenditure"": 2384.29}, {""month"": ""May 2026"", ""progress"": 85.5, ""expenditure"": 2398.08}, {""month"": ""June 2026"", ""progress"": 85.5, ""expenditure"": 2398.08}, {""month"": ""July 2026"", ""progress"": 84.0, ""expenditure"": 2934.27}]",0,0.068
705628,Bondamunda - Ranchi 158.50 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Jharkhand, Odisha)",03/2016,02/2017,06/2025,06/2026,3029.0,3029.04,2696.32,95.0,July,2026-07-01,12,0.0013205678441717,0.0399999999999636,89.01566172780817,-5.984338272191835,113.0,100.0,113.0,1.0,22.38,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 92.0, ""expenditure"": 2629.17}, {""month"": ""May 2026"", ""progress"": 94.0, ""expenditure"": 2649.22}, {""month"": ""June 2026"", ""progress"": 94.0, ""expenditure"": 2649.22}, {""month"": ""July 2026"", ""progress"": 95.0, ""expenditure"": 2696.32}]",0,0.1869
616588,Buramara - Chakulia 59.96 km PB9/SECR/2023-24,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Jharkhand, Odisha, West Bengal)",08/2024,08/2024,12/2029,-,1459.13,1459.13,11.7,2.0,July,2026-07-01,0,0.0,0.0,0.8018476763550882,-1.1981523236449116,23.0,64.0,35.9375,0.67,1.37,0,LOW,"[{""month"": ""April 2026"", ""progress"": 0.0, ""expenditure"": 7.58}, {""month"": ""May 2026"", ""progress"": 0.0, ""expenditure"": 9.16}, {""month"": ""June 2026"", ""progress"": 0.0, ""expenditure"": 9.16}, {""month"": ""July 2026"", ""progress"": 2.0, ""expenditure"": 11.7}]",0,0.1769
616227,3rd line between Chandil - Anara- Damodar section 121.26 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Jharkhand, West Bengal)",09/2024,09/2024,09/2029,-,1932.01,1932.01,9.07,0.0,July,2026-07-01,0,0.0,0.0,0.4694592678091728,0.4694592678091728,22.0,60.0,36.66666666666666,0.0,1.52,0,LOW,"[{""month"": ""April 2026"", ""progress"": 0.0, ""expenditure"": 4.51}, {""month"": ""May 2026"", ""progress"": 0.0, ""expenditure"": 3.97}, {""month"": ""June 2026"", ""progress"": 0.0, ""expenditure"": 3.97}, {""month"": ""July 2026"", ""progress"": 0.0, ""expenditure"": 9.07}]",0,0.1817
705668,Kharagpur-Adityapur - 3rd line 132 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Jharkhand, West Bengal)",09/2016,11/2016,03/2025,06/2026,3250.0,3450.0,3297.43,98.0,July,2026-07-01,15,6.153846153846154,200.0,95.57768115942028,-2.42231884057972,116.0,100.0,116.0,0.17,3.42,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 97.5, ""expenditure"": 3287.18}, {""month"": ""May 2026"", ""progress"": 98.0, ""expenditure"": 3287.19}, {""month"": ""June 2026"", ""progress"": 98.0, ""expenditure"": 3294.29}, {""month"": ""July 2026"", ""progress"": 98.0, ""expenditure"": 3297.43}]",0,0.1791
703586,Baiyyappanahalli-Hosur 48 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Karnataka, Tamil Nadu)",04/2019,07/2020,12/2024,01/2026,498.7,1160.0,700.64,85.0,July,2026-07-01,13,132.60477240826148,661.3,60.4,-24.6,72.0,53.0,135.8490566037736,-1.0,0.71,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 88.0, ""expenditure"": 698.51}, {""month"": ""May 2026"", ""progress"": 88.3, ""expenditure"": 713.85}, {""month"": ""June 2026"", ""progress"": 88.3, ""expenditure"": 713.85}, {""month"": ""July 2026"", ""progress"": 85.0, ""expenditure"": 700.64}]",0,0.0505
705635,Trivandrum- Kanyakumari,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Kerala, Tamil Nadu)",08/2017,08/2019,03/2025,06/2028,1432.0,3785.45,3258.97,59.0,July,2026-07-01,39,164.34706703910612,2353.45,86.09201019693828,27.09201019693828,83.0,67.0,123.88059701492536,1.0,116.4,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 56.0, ""expenditure"": 2909.77}, {""month"": ""May 2026"", ""progress"": 57.0, ""expenditure"": 3195.0}, {""month"": ""June 2026"", ""progress"": 58.0, ""expenditure"": 3213.64}, {""month"": ""July 2026"", ""progress"": 59.0, ""expenditure"": 3258.97}]",1,-0.0018
705457,Ratlam-Mhow-Khandwa-Akola 472.64 km including material modification for Fatehabad-Chandrawati Ganj-Ujjain 22.96 km and Rau-DADN doubling 9.40 km,CAOCWR WR mor,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Maharashtra)",01/2008,09/2011,03/2027,09/2028,1656.25,13314.47,5045.54,75.0,July,2026-07-01,18,703.8925283018867,11658.22,37.89516218069514,-37.10483781930486,178.0,186.0,95.6989247311828,-2.67,146.28,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 83.0, ""expenditure"": 4606.71}, {""month"": ""May 2026"", ""progress"": 83.0, ""expenditure"": 4606.71}, {""month"": ""June 2026"", ""progress"": 83.0, ""expenditure"": 4606.71}, {""month"": ""July 2026"", ""progress"": 75.0, ""expenditure"": 5045.54}]",1,-0.1638
705507,Itarsi-Nagpur bal. 280 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Maharashtra)",09/2016,12/2016,03/2027,12/2027,2449.91,2509.24,2290.12,55.0,July,2026-07-01,9,2.421721614263378,59.32999999999993,91.2674754108814,36.26747541088139,115.0,123.0,93.4959349593496,0.0,44.79,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 55.0, ""expenditure"": 2155.76}, {""month"": ""May 2026"", ""progress"": 50.0, ""expenditure"": 2164.79}, {""month"": ""June 2026"", ""progress"": 55.0, ""expenditure"": 2195.77}, {""month"": ""July 2026"", ""progress"": 55.0, ""expenditure"": 2290.12}]",0,0.1293
705481,Ramganj Mandi-Bhopal 262 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Rajasthan)",02/2000,08/2001,12/2025,12/2027,3032.0,5074.76,4498.51,86.0,July,2026-07-01,24,67.37335092348286,2042.76,88.64478320157012,2.644783201570121,299.0,292.0,102.3972602739726,1.67,119.55,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 81.0, ""expenditure"": 4139.87}, {""month"": ""May 2026"", ""progress"": 82.0, ""expenditure"": 4170.81}, {""month"": ""June 2026"", ""progress"": 82.0, ""expenditure"": 4170.81}, {""month"": ""July 2026"", ""progress"": 86.0, ""expenditure"": 4498.51}]",0,0.1054
705764,Nimach-Badi Sadri NL Project 48 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Rajasthan)",10/2018,01/2022,03/2026,06/2026,495.0,895.67,577.16,60.0,July,2026-07-01,3,80.94343434343433,400.67,64.43891165272923,4.438911652729232,54.0,50.0,108.0,0.0,105.16,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 60.0, ""expenditure"": 261.69}, {""month"": ""May 2026"", ""progress"": 60.0, ""expenditure"": 284.66}, {""month"": ""June 2026"", ""progress"": 60.0, ""expenditure"": 294.57}, {""month"": ""July 2026"", ""progress"": 60.0, ""expenditure"": 577.16}]",0,0.1024
705667,Mathura-Jhansi - 3rd line 273.80 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Rajasthan, Uttar Pradesh)",09/2016,02/2017,12/2023,12/2026,5961.0,5960.76,5725.22,94.0,July,2026-07-01,36,0.0,0.0,96.04849046094792,2.0484904609479315,113.0,82.0,137.80487804878047,-0.49,201.27,12,HIGH,"[{""month"": ""April 2026"", ""progress"": 95.48, ""expenditure"": 5121.42}, {""month"": ""May 2026"", ""progress"": 96.32, ""expenditure"": 5171.79}, {""month"": ""June 2026"", ""progress"": 96.71, ""expenditure"": 5195.18}, {""month"": ""July 2026"", ""progress"": 94.0, ""expenditure"": 5725.22}]",0,0.1227
705480,"Lalitpur-Satna, Rewa-Singrauli & Mahoba-Khajuraho 541 km",Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Uttar Pradesh)",01/2007,02/1999,03/2027,12/2027,8914.0,8913.94,6622.82,73.0,July,2026-07-01,9,0.0,0.0,74.2973365313206,1.297336531320596,329.0,337.0,97.62611275964392,-0.33,-61.38,0,MEDIUM,"[{""month"": ""April 2026"", ""progress"": 74.0, ""expenditure"": 6806.95}, {""month"": ""May 2026"", ""progress"": 74.0, ""expenditure"": 6889.55}, {""month"": ""June 2026"", ""progress"": 74.0, ""expenditure"": 6889.55}, {""month"": ""July 2026"", ""progress"": 73.0, ""expenditure"": 6622.82}]",0,0.142
705598,Jhansi-Bina - 3rd line 152.57 km,Unknown Agency,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Uttar Pradesh)",09/2016,03/2020,03/2022,03/2026,2002.0,2001.63,1943.61,98.0,July,2026-07-01,48,0.0,0.0,97.10136238965242,-0.8986376103475777,76.0,24.0,316.66666666666663,0.67,1.5,0,HIGH,"[{""month"": ""April 2026"", ""progress"": 96.0, ""expenditure"": 1939.11}, {""month"": ""May 2026"", ""progress"": 96.0, ""expenditure"": 1942.49}, {""month"": ""June 2026"", ""progress"": 98.0, ""expenditure"": 1960.31}, {""month"": ""July 2026"", ""progress"": 98.0, ""expenditure"": 1943.61}]",0,0.1227
705608,Jhansi-Khairar-Manikpur & Khirar-Bhimsen,North Central Railway,Ministry of Railways,Railways,"Multi-States (Madhya Pradesh, Uttar Pradesh)",03/2018,04/2019,03/2026,03/2026,4330.0,4330.0,3102.72,73.0,July,2026-07-01,0,0.0,0.0,71.65635103926097,-1.3436489607390314,87.0,83.0,104.81927710843372,1.67,69.07,0,LOW,"[{""month"": ""April 2026"", ""progress"": 68.0, ""expenditure"": 2895.52}, {""month"": ""May 2026"", ""progress"": 70.0, ""expenditure"": 3000.09}, {""month"": ""June 2026"", ""progress"": 73.0, ""expenditure"": 3102.72}, {""month"": ""July 2026"", ""progress"": 73.0, ""expenditure"": 3102.72}]",0,0.1666
